5.675816869809473530e-01,5.218453423943313352e-01,5.306476251804347344e-01,6.006531343062765371e-01,8.087201342066542287e-01,5.803363395622170851e-01,6.944842413265049919e-01,8.045001428765938822e-01,1.043773659463722137e+00,8.615546923207761942e-01,1.215011638685929762e+00,1.479909177678082832e+00,1.264544180294309372e+00,1.520760045671418759e+00,1.753992955863866277e+00,1.930794508494188211e+00,2.292954181889418575e+00,2.368124606966508061e+00,2.410050004018691627e+00,2.568164877191674744e+00
7.827601568271677079e-01,6.633392589240710846e-01,7.480953313462246346e-01,7.210583572282182052e-01,7.377530942160996918e-01,7.852063927641652619e-01,1.002577039050958962e+00,9.985650928333408283e-01,1.043439049514065964e+00,1.232446658985909105e+00,1.236156336392326693e+00,1.307667001895643777e+00,1.686964300443134945e+00,1.795726281119941259e+00,1.977760122166141166e+00,1.720617894404577797e+00,1.966553256062947730e+00,2.239763892429496472e+00,3.033904862018443005e+00,3.237484874219533904e+00
9.531721183546845166e-01,8.112779983921639682e-01,8.730725666327660006e-01,9.135490734331660478e-01,9.364174686646863366e-01,1.097830702756139143e+00,8.955674742920036735e-01,1.084119917251724408e+00,1.254530614773672337e+00,1.399220189838194628e+00,1.299362211280191026e+00,1.485052920148520084e+00,1.716545173512613598e+00,1.873685779183551281e+00,2.162804128504823620e+00,1.931138417546096164e+00,2.106405740082982536e+00,2.443910895412276574e+00,3.176539506992980488e+00,3.107588807781108464e+00
1.062112799438043709e+00,8.441744626018518050e-01,9.822151996984161970e-01,9.536410315721186581e-01,1.060324186875177155e+00,7.091142500730112097e-01,1.030154700572338378e+00,1.390276698846557579e+00,1.359621787299458262e+00,1.528256989402347665e+00,1.576937246776515034e+00,1.533930494488422447e+00,1.845460272540156987e+00,2.128964164744085341e+00,2.097591886155417473e+00,2.400211331702270634e+00,2.405258770505346533e+00,2.682535964286530739e+00,2.827416021059470097e+00,3.175263606262975546e+00
1.098887077601589102e+00,1.161279286191571947e+00,1.291285030935347189e+00,1.214134898621478609e+00,9.665728719679190784e-01,1.438408417535447459e+00,1.498976084355359006e+00,1.422025011331349731e+00,1.325701652418058263e+00,1.857026250640039011e+00,1.745439158393321533e+00,1.872529849320582418e+00,1.821969062806987560e+00,2.186924145542521014e+00,2.396892643516339572e+00,2.055549845642933970e+00,2.532216299023123618e+00,2.785640308446851510e+00,3.455373494861533334e+00,3.632577836023168860e+00
1.216216645039850608e+00,1.316601824887624117e+00,1.130830590100555755e+00,1.172488737360873889e+00,1.210369184948960175e+00,1.459147224757337824e+00,1.247988142786652821e+00,1.610165201948404956e+00,1.623148576557271072e+00,1.577280475682115490e+00,1.804484140283706850e+00,1.859586214437944918e+00,1.768622488206578858e+00,2.259725037533008241e+00,2.499422769386837384e+00,2.383459657990863345e+00,2.175558384414507440e+00,3.400026284656748832e+00,3.157367758102740396e+00,3.546567412945682118e+00
1.377751672451402953e+00,1.504816780627783013e+00,1.668089590403104339e+00,1.386487836759771053e+00,1.465238279031890078e+00,1.536367490711010309e+00,1.409360576750043004e+00,1.646343252223509745e+00,1.934267356152150397e+00,2.212184242555247593e+00,2.298677221060779097e+00,1.764421132596754704e+00,1.946860165279385990e+00,2.570264000191795795e+00,2.454407901271585590e+00,2.788900543518939568e+00,2.541249908816049174e+00,3.067419171435462388e+00,3.406804842592404015e+00,3.557252520069804635e+00
1.459320142426767442e+00,1.464553763043228374e+00,1.658511914304544144e+00,1.594504498734857556e+00,1.592118097657669873e+00,1.711993752752454911e+00,2.124894982366934748e+00,2.215922723181833032e+00,2.049522218970146969e+00,2.069493631620208607e+00,2.351594260340336806e+00,2.328328064349175275e+00,2.591680058180032109e+00,2.409106439616893081e+00,3.036845000748186862e+00,2.823809269489517604e+00,3.137834824548339618e+00,3.612305740272551802e+00,3.084202068684609443e+00,3.616105419036666380e+00
2.156900722428481743e+00,1.899322772913595303e+00,1.967660702164741204e+00,1.786013947068915586e+00,1.877013503731155053e+00,2.076114994684105763e+00,1.851496935018406065e+00,1.995411262582532874e+00,1.956495037376717372e+00,2.350630837215834656e+00,1.942901761761341106e+00,2.105965000811009791e+00,2.864809373817499338e+00,2.926256973406833772e+00,2.956433882242911704e+00,3.524783513796286627e+00,3.572807807136186398e+00,3.595623082629722411e+00,3.830617225152389338e+00,3.239795511258765526e+00
1.953176582358106872e+00,1.976190480538961181e+00,1.932733725914898448e+00,2.662309066022395143e+00,2.122545098118600038e+00,2.123607852013849939e+00,2.473501866124922177e+00,2.292986222555372322e+00,2.221221513172999984e+00,2.543238428809864171e+00,2.820994645674599788e+00,2.742812828034415062e+00,2.529483460679497586e+00,3.329014927696298809e+00,3.203518490665530738e+00,2.971500549403647717e+00,3.617303064832118942e+00,3.704403174155396883e+00,3.995161443056777451e+00,4.038020055945591658e+00
